 2.4400000000000000e+03, 2.2031863566000000E+04, 0.0000000000000000e+00,  100,  100,    1, 0.0000000000000000e+00, 0.0000000000000000e+00                                                                                                         
    1,    0, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00             
    1,    1, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00             
    2,    0,-2.2491009859417000E-05, 0.0000000000000000E+00, 3.7200000000000000E-10, 0.0000000000000000E+00             
    2,    1,-2.7282758752507000E-08,-1.9888560668829000E-08, 2.1600000000000000E-10, 2.2000000000000000E-10             
    2,    2, 1.2457857052116000E-05,-4.2084297779026000E-09, 2.2100000000000000E-10, 9.2300000000000000E-10             
    3,    0,-4.7743002794007000E-06, 0.0000000000000000E+00, 8.6700000000000000E-10, 0.0000000000000000E+00             
    3,    1,-3.5770691621048000E-06,-2.6229863781079000E-06, 7.1600000000000000E-10, 6.8100000000000000E-10             
    3,    2, 9.4450944716822000E-07,-6.0427458699859000E-07, 5.2100000000000000E-10, 5.5900000000000000E-10             
    3,    3, 6.0879862216423000E-07, 1.6588107836120000E-06, 2.9300000000000000E-10, 2.4500000000000000E-10             
    4,    0,-5.8150247408297000E-06, 0.0000000000000000E+00, 2.5200000000000000E-09, 0.0000000000000000E+00             
    4,    1, 1.6870130858167000E-06, 3.3096714275797000E-06, 2.0300000000000000E-09, 1.9800000000000000E-09             
    4,    2, 1.9221742383930000E-06, 2.8508296879005000E-06, 1.2900000000000000E-09, 1.3500000000000000E-09             
    4,    3,-8.0938546652584000E-07, 1.4295992922098000E-06, 7.3200000000000000E-10, 7.2500000000000000E-10             
    4,    4, 5.1477185789882000E-09,-3.2236674814627000E-07, 3.8900000000000000E-10, 3.7500000000000000E-10             
    5,    0, 2.1505764478976000E-07, 0.0000000000000000E+00, 7.0100000000000000E-09, 0.0000000000000000E+00             
    5,    1, 7.0974921248458000E-07, 1.0004530884900000E-06, 5.8500000000000000E-09, 5.7400000000000000E-09             
    5,    2, 6.0367081702097000E-07, 7.7690677444228000E-07, 3.9500000000000000E-09, 4.1800000000000000E-09             
    5,    3, 1.1901923589719000E-06, 1.0814929483910000E-06, 2.5400000000000000E-09, 2.5600000000000000E-09             
    5,    4, 1.5033523556960000E-06,-1.0418485242457000E-06, 1.3200000000000000E-09, 1.2200000000000000E-09             
    5,    5, 1.6015081014446000E-06,-5.0794612245254000E-07, 4.9600000000000000E-10, 5.6700000000000000E-10             
    6,    0, 1.5493135327410000E-06, 0.0000000000000000E+00, 1.7400000000000000E-08, 0.0000000000000000E+00             
    6,    1, 6.1831258828172000E-07, 1.0094838219118000E-06, 1.5300000000000000E-08, 1.4900000000000000E-08             
    6,    2, 2.7189716534295000E-07, 4.6753917329171000E-07, 1.1000000000000000E-08, 1.1700000000000000E-08             
    6,    3,-2.1009961275244000E-07, 1.1754159658234000E-07, 7.6600000000000000E-09, 7.5700000000000000E-09             
    6,    4,-1.2923910514783000E-06,-5.2284590549664000E-07, 4.3100000000000000E-09, 3.8700000000000000E-09             
    6,    5, 2.3356037090262000E-06, 3.1434221918269000E-06, 2.1400000000000000E-09, 2.0200000000000000E-09             
    6,    6, 1.3502693320616000E-06,-1.5921929542975000E-06, 8.7500000000000000E-10, 8.5900000000000000E-10             
    7,    0,-3.3169364142774000E-07, 0.0000000000000000E+00, 3.7800000000000000E-08, 0.0000000000000000E+00             
    7,    1, 5.2507793384169000E-07,-4.4990508916688000E-07, 3.4400000000000000E-08, 3.3400000000000000E-08             
    7,    2,-2.3038481940591000E-06, 5.9372302102926000E-07, 2.6300000000000000E-08, 2.7900000000000000E-08             
    7,    3,-4.5628920905705000E-08, 5.9646685501719000E-07, 1.9800000000000000E-08, 1.9400000000000000E-08             
    7,    4,-5.7478657977332000E-07,-4.5376106815592000E-07, 1.2700000000000000E-08, 1.1300000000000000E-08             
    7,    5,-3.1862700139191000E-07, 3.2301369475734000E-06, 7.0800000000000000E-09, 6.8500000000000000E-09             
    7,    6, 1.7909622174398000E-07,-1.0222789708659000E-06, 3.2300000000000000E-09, 3.3100000000000000E-09             
    7,    7,-3.6490884300360000E-07, 6.5210540443388000E-08, 1.1700000000000000E-09, 1.1900000000000000E-09             
    8,    0,-1.2222055964158000E-06, 0.0000000000000000E+00, 7.0200000000000000E-08, 0.0000000000000000E+00             
    8,    1,-6.6236320819645000E-08, 1.7075466263760000E-07, 6.5600000000000000E-08, 6.4000000000000000E-08             
    8,    2,-9.0871237401081000E-08, 2.1136152749920000E-06, 5.3100000000000000E-08, 5.6200000000000000E-08             
    8,    3,-2.3100693884207000E-06, 5.6295383039299000E-07, 4.2700000000000000E-08, 4.2100000000000000E-08             
    8,    4,-2.6507728911823000E-07, 2.4145716561998000E-08, 3.0800000000000000E-08, 2.7700000000000000E-08             
    8,    5,-8.0891711546640000E-07,-1.0035292235379000E-06, 1.9500000000000000E-08, 1.8800000000000000E-08             
    8,    6, 2.1301306548789000E-07,-1.1290799323223000E-06, 1.0500000000000000E-08, 1.0700000000000000E-08             
    8,    7, 2.9559628971990000E-07,-5.8046969410035000E-07, 4.8900000000000000E-09, 5.2900000000000000E-09             
    8,    8,-1.1506109531955000E-06, 4.2791310692357000E-07, 1.8700000000000000E-09, 1.9200000000000000E-09             
    9,    0,-8.0126966877216000E-07, 0.0000000000000000E+00, 1.1100000000000000E-07, 0.0000000000000000E+00             
    9,    1, 7.0122345793752000E-07,-3.2962002023343000E-07, 1.0600000000000000E-07, 1.0400000000000000E-07             
    9,    2, 9.2594855036396000E-07, 2.9312078893460000E-07, 9.0100000000000000E-08, 9.4900000000000000E-08             
    9,    3, 4.5556347295825000E-07, 1.0553726211486000E-06, 7.7000000000000000E-08, 7.6300000000000000E-08             
    9,    4, 8.8044519544963000E-08, 1.4243787447698000E-07, 6.1400000000000000E-08, 5.5700000000000000E-08             
    9,    5,-8.3809009736499000E-07,-7.0957392083716000E-07, 4.3000000000000000E-08, 4.1800000000000000E-08             
    9,    6, 2.4548195729624000E-07, 1.3891976341144000E-07, 2.7100000000000000E-08, 2.7600000000000000E-08             
    9,    7,-1.7178206213785000E-07, 5.6790676405419000E-07, 1.5200000000000000E-08, 1.6700000000000000E-08             
    9,    8,-1.7883307422719000E-07,-4.7606184185438000E-07, 7.5800000000000000E-09, 7.7600000000000000E-09             
    9,    9, 3.2336384888694000E-07,-3.4701535021641000E-08, 2.7700000000000000E-09, 2.7500000000000000E-09             
   10,    0,-6.0955910466188000E-08, 0.0000000000000000E+00, 1.4700000000000000E-07, 0.0000000000000000E+00             
   10,    1, 3.4770195996512000E-08,-5.9894138785423000E-07, 1.4200000000000000E-07, 1.4100000000000000E-07             
   10,    2, 1.1169951907658000E-06, 1.2663887011677000E-06, 1.2800000000000000E-07, 1.3300000000000000E-07             
   10,    3, 5.1909380087081000E-07, 2.4458349363320000E-07, 1.1500000000000000E-07, 1.1500000000000000E-07             
   10,    4, 3.3133405358087000E-07, 1.0816083048503000E-06, 9.9600000000000000E-08, 9.2200000000000000E-08             
   10,    5,-5.7217923015247000E-07,-1.7230704614641000E-07, 7.7000000000000000E-08, 7.5400000000000000E-08             
   10,    6,-5.3434777222524000E-07, 2.2609450107985000E-07, 5.5600000000000000E-08, 5.6100000000000000E-08             
   10,    7,-1.4724450146031000E-08, 5.4896642858848000E-07, 3.6400000000000000E-08, 3.9600000000000000E-08             
   10,    8, 1.8596224234512000E-08,-5.6165341758068000E-07, 2.2100000000000000E-08, 2.2500000000000000E-08             
   10,    9, 5.2130755932941000E-07,-5.2873003963619000E-07, 1.1200000000000000E-08, 1.1100000000000000E-08             
   10,   10,-2.9848544492424000E-07,-5.2917413637423000E-07, 3.9800000000000000E-09, 4.2400000000000000E-09             
   11,    0,-6.9543197221690000E-07, 0.0000000000000000E+00, 1.6300000000000000E-07, 0.0000000000000000E+00             
   11,    1, 5.1192551711693000E-07,-5.1892287556079000E-07, 1.6100000000000000E-07, 1.6000000000000000E-07             
   11,    2, 3.4175741385298000E-07,-1.3250998710802000E-07, 1.5100000000000000E-07, 1.5500000000000000E-07             
   11,    3, 9.0968035815238000E-07, 6.2171768326853000E-07, 1.4300000000000000E-07, 1.4300000000000000E-07             
   11,    4,-6.8604160018000000E-07, 6.3102641508840000E-08, 1.3200000000000000E-07, 1.2500000000000000E-07             
   11,    5, 3.2759516996095000E-07,-4.2744311732344000E-07, 1.1200000000000000E-07, 1.1100000000000000E-07             
   11,    6,-2.0234495544836000E-07, 2.6659491458048000E-07, 9.0800000000000000E-08, 9.0700000000000000E-08             
   11,    7, 4.3624050480104000E-07, 1.2376481587088000E-07, 6.8000000000000000E-08, 7.2800000000000000E-08             
   11,    8,-6.2923495472741000E-08,-2.1693511876579000E-07, 4.8600000000000000E-08, 4.9000000000000000E-08             
   11,    9, 1.2554398350210000E-07,-5.0872043903159000E-08, 3.0300000000000000E-08, 3.0000000000000000E-08             
   11,   10,-3.4470828149069000E-08,-4.6166036149950000E-07, 1.4800000000000000E-08, 1.6300000000000000E-08             
   11,   11, 2.3974682210551000E-07, 3.7457005222443000E-07, 5.6800000000000000E-09, 6.0100000000000000E-09             
   12,    0,-2.3266362823788000E-07, 0.0000000000000000E+00, 1.5500000000000000E-07, 0.0000000000000000E+00             
   12,    1, 1.5620592687216000E-07,-1.0647436454653000E-07, 1.5500000000000000E-07, 1.5500000000000000E-07             
   12,    2, 9.3007480996152000E-08, 3.0670205329775000E-07, 1.5100000000000000E-07, 1.5300000000000000E-07             
   12,    3,-1.5786459935294000E-07, 5.4768289246234000E-07, 1.4900000000000000E-07, 1.4900000000000000E-07             
   12,    4,-2.7777770085763000E-07, 8.0094254521015000E-07, 1.4400000000000000E-07, 1.4000000000000000E-07             
   12,    5,-7.6215379313988000E-07,-7.8464057919144000E-08, 1.3400000000000000E-07, 1.3300000000000000E-07             
   12,    6, 2.5268505976818000E-07, 2.4834090290391000E-07, 1.1900000000000000E-07, 1.1900000000000000E-07             
   12,    7, 2.3804180121966000E-07,-2.3920366609341000E-07, 1.0000000000000000E-07, 1.0500000000000000E-07             
   12,    8, 2.5352254300552000E-07,-1.9154272998597000E-07, 8.2500000000000000E-08, 8.2200000000000000E-08             
   12,    9, 9.1160007775129000E-07, 8.2633123863363000E-08, 5.9900000000000000E-08, 5.9300000000000000E-08             
   12,   10, 2.0794507521123000E-07, 3.4139395197846000E-07, 3.6900000000000000E-08, 4.0400000000000000E-08             
   12,   11, 2.4698994803385000E-07, 8.3928456779449000E-08, 2.0400000000000000E-08, 2.1300000000000000E-08             
   12,   12, 1.1473411256636000E-07,-1.5226109132036000E-07, 8.0400000000000000E-09, 8.1900000000000000E-09             
   13,    0, 7.2355739955108000E-08, 0.0000000000000000E+00, 1.3800000000000000E-07, 0.0000000000000000E+00             
   13,    1,-3.2362385525443000E-07,-1.0481841278933000E-07, 1.3700000000000000E-07, 1.3800000000000000E-07             
   13,    2,-1.3443333889601000E-07, 1.1242734127038000E-07, 1.3700000000000000E-07, 1.3800000000000000E-07             
   13,    3,-3.9144037984100000E-07, 3.8587251047292000E-07, 1.3700000000000000E-07, 1.3600000000000000E-07             
   13,    4,-3.0809042522381000E-07,-4.2775967128636000E-08, 1.3600000000000000E-07, 1.3500000000000000E-07             
   13,    5,-4.6661647423044000E-07, 1.6252509081685000E-07, 1.3300000000000000E-07, 1.3300000000000000E-07             
   13,    6, 1.9657071778049000E-07, 2.1846795831209000E-07, 1.2900000000000000E-07, 1.2900000000000000E-07             
   13,    7, 3.3891693586575000E-07, 1.6552961998824000E-07, 1.1800000000000000E-07, 1.2100000000000000E-07             
